gid,val,emd_cd,emd_nm
라라133765,,46230340,진상면
라라057781,,46230310,봉강면
라라138746,,46230340,진상면
라라154577,,46230103,도이동
라라229572,,46230110,금호동
라라136667,,46230330,옥곡면
라라128597,,46230102,황길동
라라134571,,46230101,황금동
라라078664,,46230310,봉강면
라라214645,,46230350,진월면
라라149771,,46230340,진상면
라라092797,,46230320,옥룡면
라라162704,,46230340,진상면
라라102599,,46230250,광양읍
라라176737,,46230340,진상면
라라102718,,46230320,옥룡면
라라077781,,46230320,옥룡면
라라129811,,46230360,다압면
라라145670,,46230330,옥곡면
라라173759,,46230360,다압면
라라120736,,46230320,옥룡면
라라187707,,46230340,진상면
라라115774,,46230320,옥룡면
라라140830,,46230360,다압면
라라174614,,46230106,중동
라라128846,,46230360,다압면
라라191711,,46230340,진상면
라라220683,,46230350,진월면
라라086658,,46230250,광양읍
라라115809,,46230360,다압면
라라134577,,46230101,황금동
라라210582,,46230110,금호동
라라054756,,46230310,봉강면
라라133604,,46230104,성황동
라라200620,,46230107,마동
라라122683,,46230320,옥룡면
라라147650,,46230330,옥곡면
라라110825,,46230360,다압면
라라242612,,46230109,태인동
라라132561,,,
라라189745,,46230360,다압면
라라159744,,46230340,진상면
라라176785,,46230360,다압면
라라178706,,46230330,옥곡면
라라218704,,46230350,진월면
라라256677,,46230350,진월면
라라087657,,46230250,광양읍
라라084776,,46230320,옥룡면
라라200670,,46230340,진상면
라라152816,,46230360,다압면
라라200618,,46230107,마동
라라257680,,46230350,진월면
라라113627,,46230250,광양읍
라라103662,,46230320,옥룡면
라라055707,,46230310,봉강면
라라164712,,46230340,진상면
라라062704,,46230310,봉강면
라라087740,,46230320,옥룡면
라라242581,,46230110,금호동
라라252692,,46230350,진월면
라라041777,,46230310,봉강면
라라190764,,46230360,다압면
라라059737,,46230310,봉강면
라라088589,,46230250,광양읍
라라108732,,46230320,옥룡면
라라207667,,46230340,진상면
라라120698,,46230320,옥룡면
라라205597,,46230110,금호동
라라122646,,46230250,광양읍
라라208668,,46230340,진상면
라라136558,,46230103,도이동
라라193626,,46230107,마동
라라155673,,46230330,옥곡면
라라102722,,46230320,옥룡면
라라130694,,46230330,옥곡면
라라188588,,46230110,금호동
라라196721,,46230340,진상면
라라244610,,46230109,태인동
라라085596,,46230250,광양읍
라라117623,,46230250,광양읍
라라237659,,46230350,진월면
라라228714,,46230350,진월면
라라233724,,46230350,진월면
라라139735,,46230340,진상면
라라178730,,46230340,진상면
라라172634,,46230104,성황동
라라145759,,46230340,진상면
라라118611,,46230250,광양읍
라라124701,,46230320,옥룡면
라라082725,,46230320,옥룡면
라라100775,,46230320,옥룡면
라라048639,,46230250,광양읍
라라044738,,46230310,봉강면
라라128783,,46230340,진상면
라라244685,,46230350,진월면
라라185615,,46230107,마동
라라160697,,46230330,옥곡면
라라232658,,46230350,진월면
라라248701,,46230350,진월면
라라030737,,46230310,봉강면
라라195595,,46230110,금호동
라라067716,,46230310,봉강면
라라188670,,46230340,진상면
라라153626,,46230104,성황동
라라124824,,46230360,다압면
라라142589,,46230102,황길동
라라145758,,46230340,진상면
라라142812,,46230360,다압면
라라201588,,46230110,금호동
라라052774,,46230310,봉강면
라라189625,,46230107,마동
라라041737,,46230310,봉강면
라라060711,,46230310,봉강면
라라240588,,46230110,금호동
라라135718,,46230340,진상면
라라141644,,46230330,옥곡면
라라167692,,46230330,옥곡면
라라063607,,46230250,광양읍
라라179605,,46230106,중동
라라195760,,46230360,다압면
라라138637,,46230250,광양읍
라라230588,,46230110,금호동
라라067697,,46230310,봉강면
라라121732,,46230320,옥룡면
라라196700,,46230340,진상면
라라145660,,46230330,옥곡면
라라042641,,46230250,광양읍
라라134558,,46230103,도이동
라라155838,,46230360,다압면
라라087738,,46230320,옥룡면
라라133652,,46230330,옥곡면
라라149671,,46230330,옥곡면
라라189639,,46230330,옥곡면
라라239591,,46230110,금호동
라라138640,,46230250,광양읍
라라146648,,46230330,옥곡면
라라078590,,46230250,광양읍
라라115689,,46230320,옥룡면
라라144757,,46230340,진상면
라라150682,,46230330,옥곡면
라라099848,,46230360,다압면
라라143678,,46230330,옥곡면
라라197666,,46230340,진상면
라라255668,,46230350,진월면
라라141594,,46230102,황길동
라라123865,,46230360,다압면
라라066616,,46230250,광양읍
라라162782,,46230360,다압면
라라117693,,46230320,옥룡면
라라175637,,46230105,중군동
라라071752,,46230310,봉강면
라라100784,,46230320,옥룡면
라라132575,,46230101,황금동
라라170653,,46230330,옥곡면
라라187725,,46230340,진상면
라라237641,,46230350,진월면
라라103852,,46230360,다압면
라라166802,,46230360,다압면
라라215603,,46230110,금호동
라라122695,,46230320,옥룡면
라라153650,,46230330,옥곡면
라라077591,,46230250,광양읍
라라133669,,46230330,옥곡면
라라141747,,46230340,진상면
라라230656,,46230350,진월면
라라138573,,46230102,황길동
라라175731,,46230340,진상면
라라160786,,46230360,다압면
라라237688,,46230350,진월면
라라136806,,46230360,다압면
라라105715,,46230320,옥룡면
라라108733,,46230320,옥룡면
라라172706,,46230340,진상면
라라184744,,46230340,진상면
라라098806,,46230360,다압면
라라160653,,46230330,옥곡면
라라249653,,46230350,진월면
라라224716,,46230350,진월면
라라061699,,46230310,봉강면
라라134741,,46230320,옥룡면
라라113839,,46230360,다압면
라라166749,,46230340,진상면
라라165794,,46230360,다압면
라라224577,,46230110,금호동
라라125717,,46230320,옥룡면
라라109628,,46230250,광양읍
라라155698,,46230330,옥곡면
라라188679,,46230340,진상면
라라137693,,46230330,옥곡면
라라223690,,46230350,진월면
라라094751,,46230320,옥룡면
라라214633,,46230350,진월면
라라121749,,46230320,옥룡면
라라121794,,46230340,진상면
라라160768,,46230340,진상면
라라205685,,46230340,진상면
라라145595,,46230102,황길동
라라044769,,46230310,봉강면
라라122628,,46230250,광양읍
라라177656,,46230330,옥곡면
라라186672,,46230330,옥곡면
라라091779,,46230320,옥룡면
라라120606,,46230250,광양읍
라라167748,,46230340,진상면
라라213587,,46230110,금호동
라라149840,,46230360,다압면
라라069729,,46230310,봉강면
라라080712,,46230310,봉강면
라라101676,,46230320,옥룡면
라라111861,,46230360,다압면
라라075717,,46230310,봉강면
라라072722,,46230310,봉강면
라라208626,,46230108,광영동
라라207716,,46230340,진상면
라라069693,,46230310,봉강면
라라120707,,46230320,옥룡면
라라043640,,46230250,광양읍
라라151621,,46230105,중군동
라라149705,,46230340,진상면
라라064746,,46230310,봉강면
라라109827,,46230360,다압면
라라104714,,46230320,옥룡면
라라122801,,46230360,다압면
라라188624,,46230107,마동
라라074745,,46230310,봉강면
라라119647,,46230250,광양읍
라라213589,,46230110,금호동
라라241624,,46230109,태인동
라라190579,,46230110,금호동
라라211723,,46230340,진상면
라라072596,,46230250,광양읍
라라151796,,46230360,다압면
라라182688,,46230340,진상면
라라104763,,46230320,옥룡면
라라167741,,46230340,진상면
라라172711,,46230340,진상면
라라086728,,46230320,옥룡면
라라235655,,46230350,진월면
라라091678,,46230320,옥룡면
라라125695,,46230320,옥룡면
라라162809,,46230360,다압면
라라132671,,46230330,옥곡면
라라104708,,46230320,옥룡면
라라108769,,46230320,옥룡면
라라118607,,46230250,광양읍
라라114643,,46230250,광양읍
라라102782,,46230320,옥룡면
라라124812,,46230360,다압면
라라049768,,46230310,봉강면
라라062747,,46230310,봉강면
라라070759,,46230310,봉강면
라라193579,,46230110,금호동
라라229631,,46230350,진월면
라라061757,,46230310,봉강면
라라101814,,46230360,다압면
라라125583,,46230101,황금동
라라215613,,46230110,금호동
라라030778,,46230310,봉강면
라라098594,,46230250,광양읍
라라103646,,46230250,광양읍
라라126829,,46230360,다압면
라라201748,,46230360,다압면
라라107685,,46230320,옥룡면
라라194628,,46230108,광영동
라라203715,,46230340,진상면
라라134674,,46230330,옥곡면
라라148606,,46230104,성황동
라라097795,,46230320,옥룡면
라라168656,,46230330,옥곡면
라라057686,,46230310,봉강면
라라219573,,46230110,금호동
라라033743,,46230310,봉강면
라라057683,,46230310,봉강면
라라060736,,46230310,봉강면
라라096686,,46230320,옥룡면
라라119790,,46230340,진상면
라라231729,,46230360,다압면
라라186686,,46230340,진상면
라라117676,,46230320,옥룡면
라라159760,,46230340,진상면
라라163654,,46230330,옥곡면
라라169703,,46230340,진상면
라라187702,,46230340,진상면
라라111628,,46230250,광양읍
라라136662,,46230330,옥곡면
라라107708,,46230320,옥룡면
라라189624,,46230107,마동
라라199737,,46230360,다압면
라라118690,,46230320,옥룡면
라라143580,,46230102,황길동
라라204625,,46230108,광영동
라라152579,,46230103,도이동
라라161690,,46230330,옥곡면
라라138565,,,
라라200646,,46230330,옥곡면
라라216684,,46230350,진월면
라라217665,,46230350,진월면
라라164614,,46230104,성황동
라라062731,,46230310,봉강면
라라096809,,46230360,다압면
라라029764,,46230310,봉강면
라라075665,,46230310,봉강면
라라126718,,46230320,옥룡면
라라171788,,46230360,다압면
라라219690,,46230350,진월면
라라063689,,46230310,봉강면
라라088644,,46230250,광양읍
라라123787,,46230340,진상면
라라172742,,46230340,진상면
라라109697,,46230320,옥룡면
라라141790,,46230340,진상면
라라160811,,46230360,다압면
라라087669,,46230310,봉강면
라라077691,,46230310,봉강면
라라081580,,46230250,광양읍
라라125853,,46230360,다압면
라라063679,,46230310,봉강면
라라128684,,46230320,옥룡면
라라226669,,46230350,진월면
라라235676,,46230350,진월면
라라173738,,46230340,진상면
라라190576,,46230110,금호동
라라112861,,46230360,다압면
라라199756,,46230360,다압면
라라235706,,46230350,진월면
라라158609,,46230104,성황동
라라169671,,46230330,옥곡면
라라191643,,46230330,옥곡면
라라118618,,46230250,광양읍
라라179787,,46230360,다압면
라라197677,,46230340,진상면
라라131821,,46230360,다압면
라라147714,,46230340,진상면
라라155782,,46230340,진상면
라라067737,,46230310,봉강면
라라140600,,46230104,성황동
라라059780,,46230310,봉강면
라라061775,,46230310,봉강면
라라121680,,46230320,옥룡면
라라107704,,46230320,옥룡면
라라104605,,46230250,광양읍
라라127597,,46230102,황길동
라라118835,,46230360,다압면
라라157766,,46230340,진상면
라라028761,,46230310,봉강면
라라125776,,46230340,진상면
라라215710,,46230350,진월면
라라110750,,46230320,옥룡면
라라179744,,46230340,진상면
라라221710,,46230350,진월면
라라251694,,46230350,진월면
라라159783,,46230360,다압면
라라117808,,46230360,다압면
라라250673,,46230350,진월면
라라164743,,46230340,진상면
라라172744,,46230340,진상면
라라033765,,46230310,봉강면
라라143748,,46230340,진상면
라라051656,,46230310,봉강면
라라228707,,46230350,진월면
라라199742,,46230360,다압면
라라160728,,46230340,진상면
라라137783,,46230340,진상면
라라259558,,46230110,금호동
라라087732,,46230320,옥룡면
라라203621,,46230108,광영동
라라155788,,46230340,진상면
라라120623,,46230250,광양읍
라라157725,,46230340,진상면
라라214635,,46230350,진월면
라라156584,,46230103,도이동
라라112819,,46230360,다압면
라라134698,,46230330,옥곡면
라라156644,,46230330,옥곡면
라라259570,,46230110,금호동
라라163570,,46230103,도이동
라라193623,,46230107,마동
라라117600,,46230250,광양읍
라라164812,,46230360,다압면
라라073603,,46230250,광양읍
라라083731,,46230320,옥룡면
라라156753,,46230340,진상면
라라066757,,46230310,봉강면
라라163756,,46230340,진상면
라라184612,,46230107,마동
라라219581,,46230110,금호동
라라047767,,46230310,봉강면
라라171675,,46230330,옥곡면
라라230592,,46230110,금호동
라라173772,,46230360,다압면
라라117823,,46230360,다압면
라라041766,,46230310,봉강면
라라048769,,46230310,봉강면
라라084573,,46230250,광양읍
라라040764,,46230310,봉강면
라라166679,,46230330,옥곡면
라라239732,,46230350,진월면
라라095744,,46230320,옥룡면
라라210673,,46230340,진상면
라라211705,,46230340,진상면
라라226677,,46230350,진월면
라라074623,,46230250,광양읍
라라164582,,46230103,도이동
라라056712,,46230310,봉강면
라라134725,,46230340,진상면
라라195743,,46230360,다압면
라라146767,,46230340,진상면
라라075601,,46230250,광양읍
라라072768,,46230310,봉강면
라라123581,,46230101,황금동
라라237600,,46230109,태인동
라라094646,,46230250,광양읍
라라149645,,46230330,옥곡면
라라171767,,46230360,다압면
